file	motifs	min_ml	m6A-within-motifs	motifs-covered-by-m6A	AT-bases-covered-by-motifs	n-of-motifs	m6A-coverage	n-of-m6A-bp
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	227	1.0	0.025860651	1.0	96817825.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	228	1.0	0.025103501	1.0	96418223.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	229	1.0	0.024163598	1.0	97019245.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	230	1.0	0.023116141	1.0	98001044.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	231	1.0	0.022427413	1.0	97035266.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	232	1.0	0.021686401	1.0	96183965.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	233	1.0	0.020943244	1.0	95631555.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	234	1.0	0.01993042	1.0	96528323.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	235	1.0	0.019210402	1.0	95684308.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	236	1.0	0.018370471	1.0	95535438.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	237	1.0	0.017656604	1.0	94447440.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	238	1.0	0.017017086	1.0	92744491.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	239	1.0	0.016078652	1.0	93508397.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	240	1.0	0.015518256	1.0	90532402.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	241	1.0	0.01493091	1.0	87077746.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	242	1.0	0.014073362	1.0	86673179.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	243	1.0	0.012968124	1.0	88401758.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	244	1.0	0.01299537	1.0	78549898.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	245	1.0	0.01204601	1.0	81537037.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	246	1.0	0.010129331	1.0	83289506.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	247	1.0	0.0087369848	1.0	90872311.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	248	1.0	0.0075167906	1.0	96447013.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	249	1.0	0.0064052015	1.0	101101893.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	250	1.0	0.0055017423	1.0	102417192.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	251	1.0	0.0046237674	1.0	104582033.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	252	1.0	0.0037697371	1.0	105519561.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	253	1.0	0.0029276211	1.0	105097617.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	254	1.0	0.0019922781	1.0	107384102.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	255	1.0	0.00098286035	1.0	95472363.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	159	0.024305983	0.43703356	0.013613703	44754.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	166	0.054353142	0.32085816	0.013487115	1750624.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	169	0.058781962	0.31804771	0.013541193	1720462.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	171	0.060777459	0.3191338	0.013606914	1682144.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	173	0.062201174	0.3224733	0.013686651	1640418.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	174	0.063166046	0.32548517	0.013778375	1600162.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	175	0.063812249	0.32992185	0.01384727	1549570.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	176	0.064743593	0.32474052	0.013779621	1588148.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	177	0.065862435	0.32271888	0.01376347	1600836.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	178	0.066610227	0.32692789	0.013855332	1549412.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	179	0.067265942	0.3305829	0.013943427	1507640.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	180	0.067889672	0.32841497	0.013913487	1512970.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	181	0.069015892	0.32512978	0.013877203	1543722.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	182	0.069904267	0.32610929	0.013918067	1526476.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	183	0.071740245	0.29986173	0.013477076	1755966.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	184	0.073304641	0.32283732	0.013916788	1529978.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	185	0.074167181	0.32158828	0.013922071	1526856.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	186	0.075289534	0.32022853	0.013910807	1531500.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	187	0.076458206	0.32031005	0.013922134	1525422.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	188	0.077377756	0.32275472	0.013986462	1496006.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	189	0.07857603	0.32126017	0.013960729	1504908.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	190	0.079484067	0.32033855	0.013967267	1497678.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	191	0.080786721	0.32128873	0.014023347	1486862.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	192	0.082027313	0.31968943	0.013999552	1494050.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	193	0.082982372	0.31944763	0.01400671	1484212.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	194	0.084541991	0.31872978	0.014027247	1489500.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	195	0.085651404	0.31737169	0.014013368	1487190.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	196	0.087021957	0.31954095	0.014077708	1466244.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	197	0.088076905	0.31866702	0.014068426	1459762.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	198	0.089798003	0.31594345	0.014035749	1481762.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	199	0.090497644	0.31353154	0.014015663	1472308.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	200	0.092381455	0.31528314	0.014061892	1463770.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	201	0.094266736	0.31394589	0.014039373	1475904.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	202	0.095657999	0.31402944	0.014064141	1461484.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	203	0.09707464	0.31159098	0.014045609	1466968.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	204	0.099219795	0.31127648	0.014062528	1472286.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	205	0.10073521	0.30901744	0.014050893	1471438.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	206	0.10251882	0.31099634	0.014095386	1445062.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	207	0.10443913	0.31019697	0.014115392	1446194.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	208	0.10626055	0.30933929	0.014094935	1443386.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	209	0.10850263	0.30988728	0.01413449	1435764.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	210	0.11039025	0.30753967	0.014128461	1441866.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	211	0.11263862	0.30764955	0.014163536	1433680.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	212	0.11492666	0.3075144	0.014174091	1430268.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	213	0.11671598	0.30607295	0.014184504	1422834.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	214	0.11929178	0.30510562	0.014168853	1425136.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	215	0.12175548	0.30578323	0.014209156	1411356.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	216	0.12416529	0.30348783	0.014196663	1415780.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	217	0.12705404	0.3025787	0.014210762	1417228.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	218	0.12966209	0.30043604	0.014192359	1420056.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	219	0.13259301	0.30214293	0.014258184	1399576.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	220	0.13538777	0.30023233	0.01424311	1401448.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	221	0.13849052	0.29819668	0.014218285	1407182.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	222	0.14227407	0.29632849	0.014212	1417130.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	223	0.14485511	0.29575175	0.01426358	1390974.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	224	0.14894267	0.29513668	0.014271845	1393368.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	225	0.15237375	0.29231142	0.01427893	1396668.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	226	0.15717615	0.29162656	0.014258034	1402650.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	227	0.16077902	0.29082195	0.014296892	1384194.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	228	0.16534053	0.29007992	0.014308561	1379606.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	229	0.17024793	0.28757841	0.014304976	1387858.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	230	0.17540962	0.2841995	0.014267419	1398222.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	231	0.18063596	0.28343947	0.014292989	1386924.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	232	0.18623375	0.28196783	0.014323406	1377682.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	233	0.19259899	0.28094811	0.014357269	1373008.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	234	0.19889285	0.27709064	0.014305853	1380920.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	235	0.20672051	0.27619804	0.014378032	1375752.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	236	0.21451587	0.27413804	0.014375085	1373330.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	237	0.2217968	0.27180236	0.014408183	1360816.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	238	0.23022783	0.27142782	0.014434065	1338680.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	239	0.24052986	0.26760151	0.014452071	1351390.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	240	0.25176791	0.26834187	0.014559782	1318132.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	241	0.26376649	0.26854395	0.014665285	1277020.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	242	0.27860775	0.26674113	0.014699449	1274048.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	243	0.2955596	0.26131503	0.014667559	1296638.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	244	0.30988406	0.26872472	0.014985812	1177134.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	245	0.32244277	0.2609238	0.014886143	1213772.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	246	0.36960673	0.25240281	0.014832913	1235426.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	247	0.39636879	0.2379288	0.014555061	1322652.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	248	0.42970073	0.22468157	0.014375769	1386500.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	249	0.46792819	0.21091889	0.01421008	1436666.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	250	0.50905367	0.19744675	0.014184494	1452736.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	251	0.54924591	0.17954391	0.014144648	1479276.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	252	0.59645131	0.15925448	0.01411869	1489798.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	253	0.64732877	0.13395973	0.014147038	1486820.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	254	0.70027438	0.099127533	0.014074206	1511346.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	255	0.73866107	0.050054522	0.014504197	1384750.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	159	0.00093575362	0.20835639	0.0010993413	3614.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	166	0.00099319683	0.069927783	0.0011308189	146780.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	169	0.00097058791	0.062880169	0.0011309054	143686.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	171	0.00095746498	0.060360579	0.0011333378	140108.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	173	0.00094984807	0.059514337	0.0011324653	135732.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	174	0.00093919091	0.058579685	0.0011382885	132196.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	175	0.00093177614	0.058621664	0.0011379538	127342.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	176	0.00092984742	0.056755141	0.0011323571	130508.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	177	0.0009259395	0.055046915	0.0011343946	131942.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	178	0.00090957769	0.054303793	0.0011390365	127376.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	179	0.00090290761	0.054468182	0.0011359393	122824.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	180	0.00090231362	0.053536107	0.0011343993	123356.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	181	0.00090025512	0.05185989	0.0011348635	126244.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	182	0.00089199214	0.050755094	0.0011410897	125150.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	183	0.00089772893	0.044723946	0.0011307301	147326.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	184	0.00088214779	0.047495006	0.0011383732	125150.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	185	0.00087229918	0.046161594	0.0011407145	125104.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	186	0.00087013657	0.04532732	0.0011358085	125046.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	187	0.00086174467	0.044149951	0.0011384151	124734.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	188	0.00086136785	0.0442795	0.0011348809	121388.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	189	0.00085667534	0.04304122	0.0011360739	122464.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	190	0.00085371432	0.042223169	0.0011381573	122042.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	191	0.00084538973	0.041256086	0.0011428155	121170.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	192	0.00084013972	0.040195885	0.0011403912	121704.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	193	0.00083187497	0.039475433	0.0011362689	120404.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	194	0.0008312663	0.038383739	0.0011452901	121614.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	195	0.00082948984	0.037682187	0.0011430131	121304.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	196	0.00081519528	0.03684891	0.0011435802	119108.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	197	0.00081510965	0.036344449	0.0011415594	118450.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	198	0.00081002785	0.035165878	0.001137514	120088.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	199	0.00080653209	0.034235404	0.0011439415	120168.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	200	0.00079589832	0.033506936	0.0011399415	118662.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	201	0.00079465348	0.032691117	0.0011365593	119482.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	202	0.00078264859	0.031948746	0.001131033	117532.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	203	0.00077643742	0.03080397	0.0011363691	118686.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	204	0.00076857844	0.029787877	0.0011383086	119176.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	205	0.00076520654	0.028904249	0.0011410971	119498.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	206	0.00075416209	0.028342649	0.0011377658	116644.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	207	0.00074708297	0.027407673	0.0011427834	117084.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	208	0.00073776184	0.026496632	0.0011424879	116996.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	209	0.00073282102	0.02580418	0.0011464404	116454.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	210	0.0007204489	0.024799479	0.0011434731	116696.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	211	0.00071096474	0.024055161	0.0011433533	115734.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	212	0.00070916575	0.023581545	0.0011405528	115090.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	213	0.00070540252	0.022888549	0.0011463772	114992.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	214	0.00070151142	0.02222937	0.0011436205	115028.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	215	0.00068527643	0.021389574	0.0011432918	113560.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	216	0.0006773619	0.020693917	0.0011358092	113270.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	217	0.00067138294	0.019911777	0.00114111	113802.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	218	0.00066740255	0.019206549	0.0011426997	114336.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	219	0.0006600302	0.018799343	0.0011407151	111972.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	220	0.000645148	0.017896033	0.0011386374	112036.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	221	0.00064192839	0.017341607	0.0011332539	112158.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	222	0.00063795929	0.016563457	0.001140105	113684.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	223	0.00062536048	0.015972085	0.0011402258	111194.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	224	0.00061752496	0.015379481	0.0011355258	110862.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	225	0.00062030063	0.014736917	0.0011529936	112778.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	226	0.00059980926	0.013871856	0.0011438752	112530.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	227	0.00059470271	0.013439356	0.0011443554	110794.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	228	0.00058171362	0.012843668	0.0011369842	109626.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	229	0.00056775186	0.011948579	0.001148164	111394.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	230	0.00056987578	0.011488218	0.0011466817	112376.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	231	0.00055416427	0.010950098	0.00113501	110136.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	232	0.00054844852	0.010397353	0.0011439329	110028.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	233	0.00054223139	0.0099485169	0.0011414852	109162.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	234	0.00052914728	0.0092725848	0.0011373449	109786.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	235	0.00052770908	0.008840202	0.0011467502	109726.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	236	0.00051679999	0.0083140835	0.0011419009	109092.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	237	0.00051090745	0.0078824661	0.0011444249	108088.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	238	0.0004904194	0.0072605156	0.0011494375	106604.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	239	0.00047822099	0.0067294373	0.001142614	106844.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	240	0.00046408832	0.0063644528	0.0011315728	102444.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	241	0.00044533323	0.0057744091	0.0011514997	100270.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	242	0.00043040442	0.0052823278	0.0011466984	99388.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	243	0.00040823269	0.0046197584	0.0011459501	101304.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	244	0.00040459058	0.0045252339	0.0011618857	91266.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	245	0.0003807794	0.0039706132	0.0011552051	94192.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	246	0.00037929657	0.0033474204	0.0011477556	95596.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	247	0.0003652623	0.0027990657	0.0011401273	103606.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	248	0.00036966945	0.0024341066	0.0011415802	110102.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	249	0.00035208114	0.0019806453	0.0011385939	115114.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	250	0.00032477155	0.0015583752	0.0011465848	117430.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	251	0.00028538164	0.0011618704	0.0011357018	118774.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	252	0.00026899223	0.00089914455	0.0011277719	119002.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	253	0.00021125433	0.0005499154	0.0011246687	118200.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	254	0.00014490112	0.00026055675	0.001107948	118976.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GAATTC	255	0.00010656891	9.7066646e-05	0.0010790767	103022.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GATC	159	0.0082304066	0.24288543	0.0082946429	27268.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GATC	166	0.0093569902	0.088586327	0.0084096319	1091568.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GATC	169	0.0094607345	0.08242903	0.0084091051	1068410.0	0.079386257	10343458
PS00229_ML.fiberseq.tbl.gz	GATC	171	0.0094741143	0.080528194	0.008405829	1039164.0	0.079386257	10343458
