FPR,TPR,threshold,tag
0.10370723108476715,0.9958852469490768,17.0,xgb
0.10708404867228913,0.9960130343109066,16.0,xgb
0.11085853206180528,0.9962430515622005,15.0,xgb
0.11506326311524372,0.9965369624944093,14.0,xgb
0.11968487491489033,0.9966647498562392,13.0,xgb
0.1248754161497429,0.9967925372180692,12.0,xgb
0.13069253165244343,0.996971439524631,11.0,xgb
0.1374954573365581,0.9971375630950099,10.0,xgb
0.14552897488272618,0.9974059165548528,9.0,xgb
0.15492007000923153,0.9976487125423296,8.0,xgb
0.16630200044277915,0.9979170660021723,7.0,xgb
0.1808493840774947,0.9980831895725513,6.0,xgb
0.19976691437236055,0.998389879240943,5.0,xgb
0.22604126200411867,0.9986326752284199,4.0,xgb
0.26676357682009383,0.9988371350073477,3.0,xgb
0.3427662000776952,0.9992332758290206,2.0,xgb
0.5904259451872831,0.9998210976934381,1.0,xgb
1.0,1.0,0.0,xgb
0.0,0.0,256.0,cnn
5.0125941427837446e-06,0.010925819436457734,255.0,cnn
4.5113347285053694e-05,0.08559197495367708,254.0,cnn
9.440385635576051e-05,0.16676250718803912,253.0,cnn
0.00017126363321177794,0.2351543032394096,252.0,cnn
0.00024645254535353406,0.2938342597917066,251.0,cnn
0.0003283249163523352,0.34201009520158454,250.0,cnn
0.0004035138284940914,0.3837582263114178,249.0,cnn
0.0004903987936356763,0.4196792537218069,248.0,cnn
0.0005614105439917794,0.4520733499456904,247.0,cnn
0.0006215616737051843,0.48065938278704234,246.0,cnn
0.000706775774132508,0.5058590505399017,245.0,cnn
0.0007928253069169622,0.5294869337422529,244.0,cnn
0.0008663433543444571,0.5508146444316657,243.0,cnn
0.0009390259694148214,0.5700977573317999,242.0,cnn
0.0010125440168423164,0.589508657593764,241.0,cnn
0.0010852266319126807,0.606031563478372,240.0,cnn
0.0011520612204831305,0.6219283112900135,239.0,cnn
0.0012297564296962786,0.6370966711392243,238.0,cnn
0.0013199831242663859,0.6504504504504505,237.0,cnn
0.0014093743864793627,0.6636636636636637,236.0,cnn
0.0014837278662639883,0.6763146124848253,235.0,cnn
0.0015605876431200056,0.6877004664238707,234.0,cnn
0.001649143472975852,0.6984601622899496,233.0,cnn
0.0017159780615463019,0.7088620535429047,232.0,cnn
0.0018036984590450173,0.7185738930419782,231.0,cnn
0.0018722039123297285,0.7283240687496007,230.0,cnn
0.00195407628332853,0.7372436266053287,229.0,cnn
0.002017569142470457,0.7452303367196984,228.0,cnn
0.0020802265692552537,0.7529231359018593,227.0,cnn
0.0021495674548970955,0.7603475816241774,226.0,cnn
0.0022264272317531132,0.7672736566353587,225.0,cnn
0.0023074641703947837,0.7738035908248674,224.0,cnn
0.002364273570679666,0.7797201456775925,223.0,cnn
0.0024294372945358545,0.7853683470704748,222.0,cnn
0.0024929301536777823,0.791042105935723,221.0,cnn
0.002553081283391187,0.7967158648009712,220.0,cnn
0.002617409574890245,0.8017251293847039,219.0,cnn
0.0026717126781037356,0.8062615807296658,218.0,cnn
0.0027293575107457486,0.8111686154239346,217.0,cnn
0.0027878377757448924,0.8153600408919558,216.0,cnn
0.002843811743672644,0.8192958916363172,215.0,cnn
0.002900621143957527,0.8231422912273976,214.0,cnn
0.0029457344912425802,0.8264775413711584,213.0,cnn
0.002997531297384679,0.8299278001405661,212.0,cnn
0.003049328103526778,0.8329308031435692,211.0,cnn
0.0030977831802403537,0.8359338061465721,210.0,cnn
0.0031412256628111463,0.8390007028304901,209.0,cnn
0.0031863390100962,0.8417481311098333,208.0,cnn
0.003235629519166907,0.8443549932911635,207.0,cnn
0.0032757302723091766,0.846616829595553,206.0,cnn
0.0033300333755226673,0.8486869848571976,205.0,cnn
0.0033826656140218967,0.8508593700083061,204.0,cnn
0.0034269435289498197,0.8532234362021596,203.0,cnn
0.0034837529292347023,0.8553702638809022,202.0,cnn
0.003535549735376801,0.857261516835985,201.0,cnn
0.003582333947376116,0.8590377611654207,200.0,cnn
0.003642485077089521,0.8611590313717973,199.0,cnn
0.0036926110185173584,0.8629480544374162,198.0,cnn
0.003744407824659457,0.864634847613571,197.0,cnn
0.003783673145444596,0.8663727557344578,196.0,cnn
0.003826280195658258,0.8683023448980896,195.0,cnn
0.0038680518135147893,0.8699124656571465,194.0,cnn
0.003907317134299928,0.8712414542201776,193.0,cnn
0.003949088752156459,0.8726471152003067,192.0,cnn
0.003991695802370122,0.8742316784869977,191.0,cnn
0.00404349260851222,0.8758545779822375,190.0,cnn
0.004081922496940229,0.8769663280301578,189.0,cnn
0.004122023250082499,0.8784103252188359,188.0,cnn
0.00416379486793903,0.8795220752667561,187.0,cnn
0.004194705865152863,0.8806721615232254,186.0,cnn
0.004228958591795218,0.8818861414606095,185.0,cnn
0.004259869589009052,0.8829978915085298,184.0,cnn
0.004294122315651408,0.8841224202926331,183.0,cnn
0.004340071095293592,0.8854258513832982,182.0,cnn
0.0043785009837216,0.8864864864864865,181.0,cnn
0.004415260007435348,0.8876621302153217,180.0,cnn
0.004454525328220487,0.888812216471791,179.0,cnn
0.004495461513719888,0.8898984090473452,178.0,cnn
0.0045338914021478965,0.8906779119545077,177.0,cnn
0.004569814993504513,0.8916107596958661,176.0,cnn
0.004606574017218261,0.8926969522714203,175.0,cnn
0.0046458393380034,0.8939109322088046,174.0,cnn
0.004689281820574193,0.894805443741614,173.0,cnn
0.004724369979573679,0.8956360615935084,172.0,cnn
0.00476530616507308,0.8966711392243307,171.0,cnn
0.004801229756429696,0.8977062168551531,170.0,cnn
0.004839659644857705,0.8985112772346815,169.0,cnn
0.004877254100928583,0.8995207973931378,168.0,cnn
0.004907329665785286,0.9003514152450323,167.0,cnn
0.004949936715998947,0.9013481566673056,166.0,cnn
0.004986695739712695,0.9020254296850041,165.0,cnn
0.005025961060497834,0.9029454986901796,164.0,cnn
0.005067732678354365,0.903788895278257,163.0,cnn
0.005102820837353851,0.9045172832406875,162.0,cnn
0.005138744428710469,0.9051434413136541,161.0,cnn
0.005183857775995522,0.9059229442208165,160.0,cnn
0.005217275070280747,0.906766340808894,159.0,cnn
0.005245679770423188,0.9075969586607885,158.0,cnn
0.0052874513882797194,0.9083764615679509,157.0,cnn
0.005312514358993639,0.9089770621685516,156.0,cnn
0.005352615112135908,0.909705450130982,155.0,cnn
0.005386867838778264,0.9103955018848636,154.0,cnn
0.0054227914301348806,0.9109194300683663,153.0,cnn
0.00546205675092002,0.9116094818222478,152.0,cnn
0.005508840962919335,0.9123123123123124,151.0,cnn
0.005547270851347343,0.9128745767043639,150.0,cnn
0.005587371604489614,0.9136668583477094,149.0,cnn
0.005631649519417537,0.9143696888377739,148.0,cnn
0.005680940028488244,0.9151364130087535,147.0,cnn
0.00571686361984486,0.915852022235001,146.0,cnn
0.005761141534772783,0.9164270653632356,145.0,cnn
0.00579790055848653,0.9171554533256661,144.0,cnn
0.005846355635200107,0.9177943901348157,143.0,cnn
0.0058897981177709,0.9184205482077823,142.0,cnn
0.005931569735627431,0.9190083700721998,141.0,cnn
0.005969164191698309,0.9196345281451664,140.0,cnn
0.0060092649448405784,0.920311801162865,139.0,cnn
0.006046859400911457,0.9209890741805635,138.0,cnn
0.006088631018767988,0.9216919046706281,137.0,cnn
0.006128731771910258,0.9222158328541308,136.0,cnn
0.006167997092695397,0.9227142035652673,135.0,cnn
0.006200578954623491,0.923250910484953,134.0,cnn
0.006247363166622806,0.9239792984473836,133.0,cnn
0.0062891347844793374,0.924771580090729,132.0,cnn
0.006335083564121522,0.9253210657465977,131.0,cnn
0.0063877158026207515,0.9257938789853684,130.0,cnn
0.006427816555763021,0.926253913487956,129.0,cnn
0.006475436200119467,0.9267778416714587,128.0,cnn
0.006516372385618867,0.9274295572167912,127.0,cnn
0.006557308571118268,0.927838476774647,126.0,cnn
0.00660075105368906,0.9283751836943326,125.0,cnn
0.006645028968616983,0.9289374480863842,124.0,cnn
0.006683458857044992,0.9294869337422529,123.0,cnn
0.006721888745473001,0.9299725257172066,122.0,cnn
0.006769508389829446,0.9304197814836113,121.0,cnn
0.006803761116471802,0.9310587182927609,120.0,cnn
0.006844697301971203,0.9314804165867996,119.0,cnn
0.006879785460970689,0.9319532298255703,118.0,cnn
0.006934088564184179,0.9327071752603667,117.0,cnn
0.00698839166739767,0.9330522011373075,116.0,cnn
0.007036011311754116,0.9335633505846271,115.0,cnn
0.00709616244146752,0.933882818989202,114.0,cnn
0.007139604924038313,0.9344961983259855,113.0,cnn
0.007198920621394587,0.9350073477733052,112.0,cnn
0.007252388292250947,0.9354034885949779,111.0,cnn
0.007305020530750176,0.9359018593061146,110.0,cnn
0.007356817336892275,0.9362980001277874,109.0,cnn
0.007413626737177157,0.936796370838924,108.0,cnn
0.0074604109491764724,0.9371541754520478,107.0,cnn
0.0075097014582471795,0.9375375375375375,106.0,cnn
0.007569852587960584,0.9378570059421123,105.0,cnn
0.007636687176531034,0.938368155389432,104.0,cnn
0.007701015468030092,0.9388665261005686,103.0,cnn
0.007755318571243583,0.9393648968117053,102.0,cnn
0.00781964686274264,0.939748258897195,101.0,cnn
0.007875620830670393,0.9403616382339787,100.0,cnn
0.007931594798598144,0.9407705577918344,99.0,cnn
0.007990910495954419,0.941345600920069,98.0,cnn
0.008041036437382257,0.9419078653121207,97.0,cnn
0.008087820649381572,0.9423167848699764,96.0,cnn
0.008147971779094976,0.9428279343172961,95.0,cnn
0.00820561661173699,0.9431218452495048,94.0,cnn
0.008264932309093264,0.9435691010159095,93.0,cnn
0.008330931465306583,0.9439652418375822,92.0,cnn
0.008386905433234334,0.944335825186889,91.0,cnn
0.008452904589447655,0.9449236470513066,90.0,cnn
0.008533106095732193,0.9451408855664175,89.0,cnn
0.00859409265780273,0.9456775924861032,88.0,cnn
0.008667610705230224,0.9460609545715929,87.0,cnn
0.008728597267300759,0.9464698741294486,86.0,cnn
0.008777887776371467,0.9467254488531084,85.0,cnn
0.008856418417941745,0.9470960322024152,84.0,cnn
0.008924088438869326,0.9475816241773689,83.0,cnn
0.008990087595082645,0.9479777649990416,82.0,cnn
0.009061934777795879,0.9484377995016293,81.0,cnn
0.009128769366366328,0.948846719059485,80.0,cnn
0.009199781116722431,0.9492811960897067,79.0,cnn
0.009283324352435495,0.9497923455370264,78.0,cnn
0.009349323508648814,0.9502396013034311,77.0,cnn
0.009431195879647615,0.9506101846527378,76.0,cnn
0.0095180808447892,0.9510318829467765,75.0,cnn
0.009591598892216694,0.9515302536579132,74.0,cnn
0.009670129533786972,0.95190083700722,73.0,cnn
0.00977372314607117,0.9522203054117948,72.0,cnn
0.00986645613771267,0.9527570123314805,71.0,cnn
0.009948328508711472,0.9531531531531532,70.0,cnn
0.010031036312067403,0.9535109577662769,69.0,cnn
0.010117921277208987,0.9539582135326816,68.0,cnn
0.010198122783493527,0.9545332566609163,67.0,cnn
0.010304222692849117,0.954929397482589,66.0,cnn
0.01040113284627627,0.9553510957766277,65.0,cnn
0.010513080782131774,0.9559516963772283,64.0,cnn
0.01061667439441597,0.956475624560731,63.0,cnn
0.01070940738605747,0.9569612165356847,62.0,cnn
0.01081801359248445,0.9573829148297234,61.0,cnn
0.010929961528339954,0.957932400485592,60.0,cnn
0.011031884275909891,0.9583029838348988,59.0,cnn
0.011157199129479484,0.9586991246565715,58.0,cnn
0.011276665956549163,0.9592230528400741,57.0,cnn
0.011417018592547108,0.9596958660788448,56.0,cnn
0.0115531940667594,0.9601175643728835,55.0,cnn
0.011691875838043084,0.9606414925563862,54.0,cnn
0.011827215879898245,0.9611526420037059,53.0,cnn
0.01196756851589619,0.9615487828253786,52.0,cnn
0.012123794366679616,0.9620854897450642,51.0,cnn
0.012271665893891736,0.962532745511469,50.0,cnn
0.012417031124032465,0.9631716823206184,49.0,cnn
0.012566573515958846,0.9635933806146572,48.0,cnn
0.012738672581527756,0.964002300172513,47.0,cnn
0.012925809429525014,0.9644623346751007,46.0,cnn
0.013100414792165315,0.9649607053862373,45.0,cnn
0.01329507053137675,0.965407961152642,44.0,cnn
0.013488890838231056,0.9658424381828637,43.0,cnn
0.013700255224585104,0.9663663663663664,42.0,cnn
0.013899923557939323,0.9668136221327711,41.0,cnn
0.014109617079579109,0.9673247715800908,40.0,cnn
0.014314298007076112,0.9679764871254233,39.0,cnn
0.014553231661215471,0.968487636572743,38.0,cnn
0.014823076312568663,0.9689604498115136,37.0,cnn
0.015085402072707678,0.9694843779950163,36.0,cnn
0.015334360915132603,0.970033863650885,35.0,cnn
0.01559501581055736,0.9704300044725577,34.0,cnn
0.015868202191339074,0.9710817200178903,33.0,cnn
0.01615976808397766,0.971554533256661,32.0,cnn
0.01646720719140173,0.9720017890230657,31.0,cnn
0.016778823460611453,0.9725640534151172,30.0,cnn
0.01710881924167805,0.9731518752795348,29.0,cnn
0.017468890587601347,0.9736885821992205,28.0,cnn
0.017854860336595696,0.9742125103827232,27.0,cnn
0.01829931035058919,0.9748386684556898,26.0,cnn
0.018752114688153985,0.9754520477924733,25.0,cnn
0.019213273349290093,0.975924861031244,24.0,cnn
0.019713697331211335,0.9767810363555044,23.0,cnn
0.020289310225274335,0.977407194428471,22.0,cnn
0.02084904990455185,0.9780077950290716,21.0,cnn
0.02143802971632894,0.9785956168934893,20.0,cnn
0.022065439416534043,0.9793878985368347,19.0,cnn
0.022744645922881238,0.9798990479841544,18.0,cnn
0.023516585420869936,0.9807041083636828,17.0,cnn
0.024329461104358033,0.9814452750622963,16.0,cnn
0.02526180361491581,0.9820075394543479,15.0,cnn
0.02628103109061517,0.9828637147786083,14.0,cnn
0.02737962464024194,0.9836943326305029,13.0,cnn
0.028591001558081346,0.9844610568014823,12.0,cnn
0.029987009026846617,0.9852405597086448,11.0,cnn
0.03161610212325133,0.9860711775605393,10.0,cnn
0.03348496430615254,0.9868379017315188,9.0,cnn
0.035659594731763555,0.9881029966136349,8.0,cnn
0.03839897743079487,0.9888952782569804,7.0,cnn
0.04181088317731634,0.9898920196792538,6.0,cnn
0.046206092808180554,0.990952654782442,5.0,cnn
0.052380773359733,0.9921410772474603,4.0,cnn
0.062124420940947465,0.9933933933933934,3.0,cnn
0.08032180854396671,0.9949012842629864,2.0,cnn
0.14376537717682344,0.9976231550699636,1.0,cnn
1.0,1.0,0.0,cnn
0.0,0.0,256.0,semi
0.0,0.003667497284518561,255.0,semi
1.0025188285567489e-05,0.029071624816305666,254.0,semi
4.8455076713576195e-05,0.10378889527825698,253.0,semi
0.0001361754742122917,0.1971631205673759,252.0,semi
0.00024812341006779536,0.28882499520797394,251.0,semi
0.0003868051813514789,0.365471854833557,250.0,semi
0.0005154617643495951,0.4228483802951888,249.0,semi
0.0006650041562759767,0.4720720720720721,248.0,semi
0.0007836355509885253,0.5159925883330139,247.0,semi
0.0009248236193436008,0.5544054692990863,246.0,semi
0.0010584927964845006,0.5890614018273592,245.0,semi
0.0012030225942680987,0.6209315698677401,244.0,semi
0.0013801342539797908,0.6493387004025302,243.0,semi
0.0015413726989060013,0.6752795348540029,242.0,semi
0.0016992694144036893,0.696262219666475,241.0,semi
0.0018187362414733685,0.7120184013801035,240.0,semi
0.0019632660392569666,0.7264072583221519,239.0,semi
0.002104454107612042,0.7401571784550508,238.0,semi
0.002266527984895383,0.753472621557728,237.0,semi
0.0024202475386074177,0.7649223691776883,236.0,semi
0.002601536360104763,0.7753625966391924,235.0,semi
0.0027560913461739285,0.7857005942112325,234.0,semi
0.002913152629314486,0.7941728963005559,233.0,semi
0.0030969477478832233,0.8025301897642323,232.0,semi
0.0032807428664519606,0.8102613251549422,231.0,semi
0.0034720568762348736,0.8176602134048943,230.0,semi
0.0036458268065180433,0.8248418631397355,229.0,semi
0.003832963654515303,0.831563478371989,228.0,semi
0.003997543828870036,0.8384128809660725,227.0,semi
0.004193870432795733,0.8442016484569677,226.0,semi
0.004390197036721429,0.8500798671011437,225.0,semi
0.004584017343575734,0.855676953549294,224.0,semi
0.0047795085151443,0.8608778991757715,223.0,semi
0.004996720927998262,0.8658743850233211,222.0,semi
0.005191376667209697,0.8705002875215642,221.0,semi
0.005358463138635822,0.8744233595297425,220.0,semi
0.0055455999866330825,0.8780525206057122,219.0,semi
0.005777014749558265,0.8821161587119034,218.0,semi
0.006068580642196853,0.8875726790620407,217.0,semi
0.010262451074992586,0.9316465401571784,197.0,semi
0.01050973905270325,0.9331927672353204,196.0,semi
0.010730293194985734,0.9345984282154495,195.0,semi
0.011000137846338926,0.9358635230975656,194.0,semi
0.01124659039169246,0.9372819628138777,193.0,semi
0.011521447637188436,0.938380934125615,192.0,semi
0.01175453326482788,0.9394415692288033,191.0,semi
0.011985112595395933,0.9407833365280174,190.0,semi
0.012244096626106427,0.9418567503673887,189.0,semi
0.012511434980388226,0.9430068366238579,188.0,semi
0.012760393822813151,0.9440291355184972,187.0,semi
0.013016036124095123,0.9450642131493195,186.0,semi
0.013305931152019449,0.9460865120439589,185.0,semi
0.013579117532801162,0.9471727046195131,184.0,semi
0.01382891180758322,0.9480927736246885,183.0,semi
0.014087060405936583,0.9490639575745958,182.0,semi
0.01436442394850395,0.9499840265797712,181.0,semi
0.014646800085214101,0.9509552105296786,180.0,semi
0.014940036842566949,0.9517730496453901,179.0,semi
0.015244969652919627,0.9528592422209443,178.0,semi
0.01554321900441526,0.9537920899623027,177.0,semi
0.01582225341169689,0.9546227078141972,176.0,semi
0.01611549016904974,0.9552616446233467,175.0,semi
0.016394524576331365,0.9561050412114241,174.0,semi
0.01671783689854092,0.9567950929653057,173.0,semi
0.017022769708893597,0.9574851447191872,172.0,semi
0.017356107219388715,0.9581624177368858,171.0,semi
0.017656027435598607,0.9590058143249632,170.0,semi
0.017955112219451373,0.9597980959683088,169.0,semi
0.01827591824458953,0.9604114753050923,168.0,semi
0.018616774646298826,0.9610376333780589,167.0,semi
0.01893006178022281,0.9616382339786596,166.0,semi
0.019269247317217842,0.9622260558430771,165.0,semi
0.019580028154070436,0.9627499840265797,164.0,semi
0.019918378258708336,0.9633378058909974,163.0,semi
0.020295993684131382,0.963848955338317,162.0,semi
0.02065690046241181,0.9643473260494537,161.0,semi
0.021011123781835193,0.9648840329691394,160.0,semi
0.021360334507115795,0.9652418375822631,159.0,semi
0.021711216097110658,0.9658552169190467,158.0,semi
0.022082983496033784,0.9663280301578174,157.0,semi
0.022473130406813785,0.966903073286052,156.0,semi
0.022832366320379955,0.9672353204268098,155.0,semi
0.023196614828088907,0.9677209124017635,154.0,semi
0.023607647547797175,0.9681681681681682,153.0,semi
0.023973566920220388,0.9686282026707559,152.0,semi
0.0243503469132863,0.9691010159095266,151.0,semi
0.02476639222713735,0.9695738291482973,150.0,semi
0.025200817052845274,0.969995527442336,149.0,semi
0.02563858360798172,0.9703405533192767,148.0,semi
0.02605295805711851,0.9706472429876685,147.0,semi
0.026484041153397912,0.9709922688646093,146.0,semi
0.026914288817320185,0.9712222861159031,145.0,semi
0.027356232534242284,0.971554533256661,144.0,semi
0.027825745518949695,0.9719251166059677,143.0,semi
0.028270195532943188,0.9723212574276404,142.0,semi
0.028714645546936677,0.9726279470960322,141.0,semi
0.029215904961215053,0.9730240879177049,140.0,semi
0.029658684110494285,0.9735352373650246,139.0,semi
0.03013905771584439,0.9739441569228803,138.0,semi
0.030638646265408506,0.9743402977445531,137.0,semi
0.031142411976758273,0.9746597661491279,136.0,semi
0.031611924961465684,0.9750942431793496,135.0,semi
0.03212655129345815,0.9754520477924733,134.0,semi
0.032604418601736865,0.975886524822695,133.0,semi
0.033127399257300634,0.9761165420739889,132.0,semi
0.033598583106722306,0.9763848955338317,131.0,semi
0.03410234881807207,0.9767043639384065,130.0,semi
0.03464370898549272,0.9770366110791643,129.0,semi
0.03520846125891302,0.9772282921219091,128.0,semi
0.035765694641119145,0.9775988754712159,127.0,semi
0.036302877646754134,0.9780077950290716,126.0,semi
0.03689102202617409,0.9784039358507444,125.0,semi
0.03748334356737971,0.9786722893105871,124.0,semi
0.03807650054094245,0.9788128554086001,123.0,semi
0.03863456935550571,0.979004536451345,122.0,semi
0.03921185311428297,0.9792856686473708,121.0,semi
0.03983926281448807,0.9795412433710307,120.0,semi
0.040475026838264476,0.9797712606223244,119.0,semi
0.04109658851196966,0.9801162864992652,118.0,semi
0.041706454132675014,0.9803207462781931,117.0,semi
0.04238733150373647,0.9805379847933039,116.0,semi
0.043018082933370096,0.9808063382531468,115.0,semi
0.04371065635743138,0.9810874704491725,114.0,semi
0.044408242375635454,0.9812919302281005,113.0,semi
0.04508160085548273,0.9815475049517602,112.0,semi
0.04579673095318655,0.9817519647306882,111.0,semi
0.04652439253624732,0.9820330969267139,110.0,semi
0.047246206092808184,0.9822886716503738,109.0,semi
0.048013968429011226,0.9823909015398377,108.0,semi
0.04877588273871435,0.9826336975273146,107.0,semi
0.04954531593963166,0.9827998210976935,106.0,semi
0.05035735619076263,0.9830298383489873,105.0,semi
0.05116187755067941,0.9832854130726472,104.0,semi
0.05198143669302456,0.983477094115392,103.0,semi
0.05281519818544092,0.9836815538943199,102.0,semi
0.053689895863356686,0.9839754648265286,101.0,semi
0.05455122662355836,0.9841288096607246,100.0,semi
0.05544263294861673,0.9843204907034694,99.0,semi
0.05637831718860303,0.9845249504823973,98.0,semi
0.057312330563875066,0.9846399591080442,97.0,semi
0.05824550850678998,0.9847933039422401,96.0,semi
0.05916114237020514,0.984997763721168,95.0,semi
0.06010685179847701,0.9851766660277299,94.0,semi
0.06104671320024896,0.9854450194875727,93.0,semi
0.06209350994373363,0.9856622580026836,92.0,semi
0.0631235980400757,0.9858028241006964,91.0,semi
0.06422135615734532,0.9860072838796243,90.0,semi
0.06529989933040097,0.9861861861861861,89.0,semi
0.06643608733609861,0.98641620343748,88.0,semi
0.06755473126229652,0.986595105744042,87.0,semi
0.06869091926799417,0.9867612293144208,86.0,semi
0.06985718283854853,0.9870040253018977,85.0,semi
0.07105352197395957,0.9871445913999105,84.0,semi
0.07224735481229924,0.9873490511788384,83.0,semi
0.07353559150699465,0.9875023960130344,82.0,semi
0.07483051166054712,0.9876812983195962,81.0,semi
0.07611791292288542,0.9877835282090601,80.0,semi
0.07742035196765205,0.9879113155708901,79.0,semi
0.07877625868327506,0.9880774391412689,78.0,semi
0.08019148109625433,0.9881924477669158,77.0,semi
0.08159918461801945,0.9883457926011118,76.0,semi
0.08302944481342707,0.9885758098524056,75.0,semi
0.08451818527383384,0.9887035972142355,74.0,semi
0.08602614067845461,0.9887930483675165,73.0,semi
0.08760260153636011,0.9889336144655294,72.0,semi
0.08920328993262239,0.9890869592997252,71.0,semi
0.09086830662038371,0.9892147466615552,70.0,semi
0.09256757603478741,0.9894064277043001,69.0,semi
0.09422507383133456,0.9895981087470449,68.0,semi
0.0960346203168795,0.9898664622068878,67.0,semi
0.0978901155820666,0.9900964794581816,66.0,semi
0.09976733208853912,0.9902753817647435,65.0,semi
0.10169300367172521,0.9904798415436713,64.0,semi
0.10366211773748209,0.9906331863778672,63.0,semi
0.10569723095945228,0.9907609737396972,62.0,semi
0.10780252049942146,0.990927097310076,61.0,semi
0.109942062766033,0.9910804421442719,60.0,semi
0.11231134893085544,0.9913999105488467,59.0,semi
0.1145745351863223,0.9915788128554086,58.0,semi
0.11693546702757344,0.9917066002172386,57.0,semi
0.11944092866660819,0.9919621749408983,56.0,semi
0.1219731241410711,0.9921538559836433,55.0,semi
0.12455711642167613,0.9923455370263881,54.0,semi
0.1272572337999223,0.992549996805316,53.0,semi
0.13006178022280981,0.9927033416395119,52.0,semi
0.13293316123426777,0.9928694652098907,51.0,semi
0.13584631386358226,0.9930228100440867,50.0,semi
0.13891903407310868,0.9931122611973676,49.0,semi
0.14217053680706107,0.9932783847677464,48.0,semi
0.1455515315563687,0.9933933933933934,47.0,semi
0.14898432311181845,0.9935339594914063,46.0,semi
0.15258503657105144,0.9937128617979681,45.0,semi
0.15623336967464088,0.9938662066321641,44.0,semi
0.16009891519108427,0.993993993993994,43.0,semi
0.16402377640488394,0.994109002619641,42.0,semi
0.1682652664820361,0.9943390198709348,41.0,semi
0.17267802019240008,0.9945307009136797,40.0,semi
0.1770439896907647,0.9946457095393265,39.0,semi
0.1817875746145524,0.9947862756373395,38.0,semi
0.18673751133055133,0.9948757267906204,37.0,semi
0.19175428263512073,0.9950674078333652,36.0,semi
0.1970617843999716,0.9952207526675612,35.0,semi
0.20262075130431878,0.9953229825570251,34.0,semi
0.20839024716266286,0.9954379911826721,33.0,semi
0.21444379002243136,0.9955657785445019,32.0,semi
0.22073543110398208,0.9956680084339659,31.0,semi
0.22741888996102708,0.9958213532681618,30.0,semi
0.23456601377627956,0.9959235831576257,29.0,semi
0.2421341954995259,0.9960513705194556,28.0,semi
0.25000898089783913,0.9961791578812855,27.0,semi
0.2583666461985739,0.9962686090345665,26.0,semi
0.2672339252371584,0.9964091751325794,25.0,semi
0.2763869221418815,0.9964986262858603,24.0,semi
0.28623750506480866,0.9966008561753242,23.0,semi
0.2968199267325823,0.9967414222733372,22.0,semi
0.3079320125147767,0.9968819883713501,21.0,semi
0.31983859446860236,0.996984218260814,20.0,semi
0.33250458443505976,0.9971758993035589,19.0,semi
0.3462190420097161,0.9972525717206568,18.0,semi
0.3608524751772161,0.9974570314995846,17.0,semi
0.37676411985112596,0.9976103763337806,16.0,semi
0.3940475444554443,0.9977381636956105,15.0,semi
0.41129337460369175,0.9979554022107213,14.0,semi
0.42867538022615154,0.9980576321001853,13.0,semi
0.4441701441538532,0.9981343045172832,12.0,semi
0.45435740631670407,0.9981854194620152,11.0,semi
0.47621398764395545,0.9982748706152962,10.0,semi
1.0,1.0,0.0,semi
